name,category,cuisine,rating,reviews,price,status,address,postal_code,city,phone,website,opening_hours,tags,latitude,longitude,maps_url,place_id
Kooker Raekoja plats,Restaurant,,4.8,247,$,Open,"Tallinna raekoda, Raekoja plats 1",10146,Tallinn,+372 5197 1231,https://kooker.ee/,Mon 11:00-20:00; Tue 11:00-20:00; Wed 11:00-20:00; Thu 11:00-20:00; Fri 10:00-20:00; Sat 10:00-20:00; Sun 10:00-20:00,Cafe,59.437021,24.744984,https://maps.google.com/?cid=9121891510279279569,ChIJ82k5pBqTkkYR0RPZrf93l34
KÜÜSLAUK - Wok & Kebab,Restaurant,,4.8,226,$$,Open,Sadama tn 7,10111,Tallinn,+372 5424 0020,http://www.kuuslauk.eu/,Mon 11:30-21:00; Tue 11:30-21:00; Wed 11:30-21:00; Thu 11:30-21:00; Fri 11:30-21:00; Sat 11:30-21:00; Sun 12:00-20:00,,59.444461,24.754755,https://maps.google.com/?cid=4638692778599232040,ChIJ6TVYVt6TkkYRKLKTWoHyX0A
Veg B12 VEGANKOHVIK,Vegan Restaurant,Vegan / Vegetarian,4.8,226,$,Open,Kopli tn,10412,Tallinn,+372 5199 7679,http://www.vegb12.ee/,Mon 09:00-19:00; Tue 09:00-19:00; Wed 09:00-19:00; Thu 09:00-19:00; Fri 09:00-19:00; Sat 09:00-19:00; Sun 09:00-17:00,Vegan Restaurant; Vegetarian Restaurant,59.441021,24.736740,https://maps.google.com/?cid=10704290377059026976,ChIJ8wAlKgqTkkYRIEg8WWJHjZQ
Kaheksa,Tapas Restaurant,Spanish,4.8,211,$$,Open,Suur-Karja tn 8,10140,Tallinn,+372 5886 8213,http://www.kaheksas.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-00:00; Sat 12:00-00:00; Sun 12:00-22:00,Tapas Restaurant; Spanish Restaurant; European Restaurant; Event Venue,59.435709,24.746088,https://maps.google.com/?cid=5803404787744546936,ChIJU9O32D2TkkYReKBQHejViVA
MyShisha Estonia - Kai resto,Hookah Bar,,4.8,187,$$,Temporarily closed,Mere pst 20c,10111,Tallinn,+372 755 6000,https://shisha-estonia.ee/,,Hookah Bar; Cocktail Bar; Live Music Venue; Event Venue; Bar,59.448137,24.753646,https://maps.google.com/?cid=14485810814831495117,ChIJ5RofRsWTkkYRzQeL3S_wB8k
Nunne Õllekoda,Restaurant,,4.8,183,$$,Open,Rüütli 28,10130,Tallinn,+372 502 8901,https://www.facebook.com/nunneollekoda/,Mon 12:00-20:00; Tue 12:00-20:00; Wed 12:00-20:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-00:00; Sun closed,,59.434816,24.741761,https://maps.google.com/?cid=6917640649224917211,ChIJtx3AcwCVkkYR25Da7IRlAGA
TukTuk,Thai Restaurant,Thai,4.8,178,$$,Open,Tulika tn 19B,10613,Tallinn,+372 5619 3504,https://www.facebook.com/Tuktutaifoods/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-21:00; Sat 12:00-21:00; Sun 12:00-20:00,Thai Restaurant,59.429250,24.720329,https://maps.google.com/?cid=10760413053039670790,ChIJ6yq6WzzrkkYRBvbnHqmqVJU
Sushi Guru Kristiine,Delivery Restaurant,,4.8,172,,Temporarily closed,Tulika tn 19,10613,Tallinn,+372 5880 0038,http://www.sushiguru.ee/,,Meal Delivery; Food Delivery,59.429088,24.720120,https://maps.google.com/?cid=7065787721373142769,ChIJH0yoX7SVkkYR8U7DFn-4DmI
Hungry Papa,Hamburger Restaurant,American,4.8,158,$$,Open,Tähesaju tee 11,13917,Tallinn,+372 5605 0130,https://hungrypapa.choiceqr.com/delivery/section:menuu-ja-tellimine,Mon closed; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 12:00-22:55; Sat 12:00-22:55; Sun 12:00-22:55,Hamburger Restaurant; Bar; American Restaurant,59.442981,24.855783,https://maps.google.com/?cid=12825846691712885789,ChIJuaUoR5vtkkYRHWQqo5yP_rE
Anatoolia Restoran,Restaurant,,4.8,146,$$,Open,Pärnu mnt. 146-51,11317,Tallinn,+372 5552 2628,http://www.anatoolia.eu/,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-20:00,,59.410028,24.735592,https://maps.google.com/?cid=8197321466929495301,ChIJA15ccMqVkkYRBT0EYnG8wnE
Le Lac Restoran,Restaurant,,4.8,146,$$,Open,"Hotell Ülemiste, Lennujaama tee 2",11101,Tallinn,+372 698 9616,https://lelac.ee/,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-22:00,,59.419633,24.793935,https://maps.google.com/?cid=3475927872371723531,ChIJeUZdJrTrkkYRC42Y0fv5PDA
Morel Bistroo,Restaurant,,4.8,142,$$,Open,Toom-Kuninga tn 21,10122,Tallinn,+372 517 3121,https://www.instagram.com/morelbistroo/,Mon 12:00-22:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 11:00-23:00; Sun closed,,59.426694,24.736032,https://maps.google.com/?cid=12356734503417428679,ChIJ9eDhaQCVkkYRxzoC5I_we6s
Best Fries,Fast Food Restaurant,,4.8,140,$,Open,Viru 26,10140,Tallinn,+372 5786 7400,https://golden-fry-conversion.lovable.app/,Mon 11:00-00:00; Tue 11:00-00:00; Wed 11:00-00:00; Thu 11:00-00:00; Fri 11:00-04:00; Sat 11:00-04:00; Sun 11:00-00:00,Fast Food Restaurant,59.436467,24.750493,https://maps.google.com/?cid=9201248661160394376,ChIJ3fx2SACTkkYRiP6AMuhmsX8
Lumen Restaurant,Restaurant,,4.8,134,$$$$,Open,Rataskaevu tn 8,10123,Tallinn,+372 5451 1164,http://www.lumenresto.ee/,Mon 17:00-23:00; Tue 17:00-23:00; Wed 17:00-23:00; Thu 17:00-23:00; Fri 14:00-23:00; Sat 14:00-23:00; Sun 12:00-21:00,,59.437278,24.742650,https://maps.google.com/?cid=13815012630074436081,ChIJaVxO2wmTkkYR8Skfv8rIuL8
1falafel,Falafel Restaurant,Middle Eastern,4.8,125,$,Temporarily closed,Kotzebue 18E Sesoonist edasi hoovi :,10411,Tallinn,+372 8282 0009,https://1falafel.com/,,Falafel Restaurant; Food Store,59.443040,24.734681,https://maps.google.com/?cid=8356562681602459683,ChIJuajpEVyTkkYRI0gz5Ht5-HM
Kodu Coffee Roaster,Coffee Shop,,4.8,123,$,Open,Sadama tn 4,10111,Tallinn,+372 5690 6266,https://www.kodu.coffee/,Mon 08:00-18:00; Tue 08:30-18:00; Wed 08:30-18:00; Thu 08:00-18:00; Fri 08:00-18:00; Sat 08:00-18:00; Sun 08:00-18:00,Brunch Restaurant; Coffee Shop; Coffee Roastery; Pastry Shop; Dessert Shop; Breakfast Restaurant; Cafe; Confectionery; Bakery; Food Store,59.443675,24.755790,https://maps.google.com/?cid=12950556719705897052,ChIJa3N4WbqTkkYRXDieubieubM
Riva restoran,Restaurant,,4.8,122,$$$$,Open,Sadama tn 4-Ankur building,10111,Tallinn,+372 511 1457,https://riva-resto.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 11:00-21:00,,59.443615,24.755318,https://maps.google.com/?cid=13083510621575911686,ChIJad0PPgCTkkYRBhkVRpf3kbU
Meathub Resto Bar,Restaurant,,4.8,112,,Open,Vene tn 6-1,10123,Tallinn,+372 5594 0440,https://meathub.ee/,Mon 12:00-02:00; Tue 12:00-02:00; Wed 12:00-02:00; Thu 12:00-02:00; Fri 12:00-04:00; Sat 12:00-04:00; Sun 12:00-02:00,,59.437234,24.746889,https://maps.google.com/?cid=12679876530616700519,ChIJ9dJS3zeTkkYRZ444E4b4968
Aarde Pagari Leivabaar,Restaurant,,4.8,111,$$,Open,Telliskivi tn 60a-1,10412,Tallinn,+372 528 9933,http://www.aardepagar.ee/,"Mon 08:30-14:00; Tue 08:30-14:00; Wed 08:30-14:00; Thu 08:30-14:00, 18:00-23:00; Fri 08:30-14:00, 18:00-23:00; Sat 08:30-14:00, 18:00-23:00; Sun 08:30-14:00",,59.439556,24.728510,https://maps.google.com/?cid=12660027096262369979,ChIJp27kJKaVkkYRu-KJf5Fzsa8
BEP,Restaurant,,4.8,111,$$,Open,Kalma tn 11,10414,Tallinn,+372 5470 0076,https://www.bep.ee/,Mon 11:30-21:00; Tue 11:30-21:00; Wed 11:30-21:00; Thu 11:30-21:00; Fri 11:30-21:00; Sat 12:00-21:00; Sun 12:00-21:00,,59.443047,24.735100,https://maps.google.com/?cid=17606840652751868985,ChIJX6YpWhSTkkYROZQu5EkQWPQ
Kaks Kokapoissi,Hamburger Restaurant,American,4.8,98,$,Open,Telliskivi tn 62,10412,Tallinn,+372 5569 7578,https://kakskokapoissi.ee/online-menu,Mon 15:00-23:00; Tue 15:00-23:00; Wed 15:00-23:00; Thu 15:00-23:00; Fri 15:00-23:00; Sat 15:00-23:00; Sun 15:00-23:00,Hamburger Restaurant; American Restaurant,59.440528,24.730594,https://maps.google.com/?cid=11561972402176214224,ChIJFeM8AmfzkkYR0ESVTqRgdKA
Puusepa pitsa,Pizza Restaurant,Pizza,4.8,95,$$,Open,Marati tn 5,11712,Tallinn,+372 5626 7004,https://www.puusepapitsa.ee/,Mon closed; Tue closed; Wed 14:00-21:00; Thu 14:00-21:00; Fri 16:00-22:00; Sat 12:00-22:00; Sun 12:00-19:00,Pizza Restaurant,59.456012,24.673880,https://maps.google.com/?cid=17323302953276133287,ChIJ6b1hAgCTkkYRp89_0kC8aPA
Veska Grill & Coffee,Restaurant,,4.8,91,$,Open,Haabersti tn 3,13516,Tallinn,+372 5437 0301,http://www.veskagrill.ee/,Mon 10:00-20:00; Tue 10:00-20:00; Wed 10:00-20:00; Thu 10:00-20:00; Fri 10:00-20:00; Sat 10:00-18:00; Sun 10:00-16:00,Coffee Shop; Cafe; Food Store,59.426141,24.644371,https://maps.google.com/?cid=13788921564755177881,ChIJiwrwqD6UkkYRmbH0NhsXXL8
APPETHAIZER - Thai cuisine,Thai Restaurant,Thai,4.8,86,$,Open,Urva tn 2,12012,Tallinn,+372 5306 2062,https://www.facebook.com/profile.php?id=100092391288155,Mon 12:00-19:00; Tue 12:00-19:00; Wed 12:00-19:00; Thu 12:00-19:00; Fri 12:00-19:00; Sat closed; Sun closed,Thai Restaurant,59.458115,24.830530,https://maps.google.com/?cid=18090892524587156516,ChIJVR8qN4ftkkYRJITJxebCD_s
Vixen Steakhouse,Restaurant,,4.8,86,,Open,Lai 44,10133,Tallinn,+372 5883 7200,https://www.vixen.ee/steakhouse,Mon closed; Tue closed; Wed 17:00-22:00; Thu 17:00-22:00; Fri 17:00-22:00; Sat 17:00-22:00; Sun 17:00-22:00,,59.440737,24.746779,https://maps.google.com/?cid=5803098628273434638,ChIJuQDZRyuTkkYRDnDLznS_iFA
Bunz Smash Burgers,Hamburger Restaurant,American,4.8,77,$$,Open,Odra tn 16,10144,Tallinn,+372 553 1289,https://bunz.ee/en/,Mon 11:30-23:00; Tue 11:30-23:00; Wed 11:30-23:00; Thu 11:30-23:00; Fri 11:30-23:00; Sat 11:00-23:00; Sun 11:00-21:00,Hamburger Restaurant; American Restaurant,59.427746,24.771901,https://maps.google.com/?cid=3514267080740346880,ChIJb7aILRCVkkYRAJxgYUovxTA
François Boulangerie,Bakery,,4.8,63,$,Open,Härjapea tn 17,10320,Tallinn,+372 5591 3909,https://www.francois.ee/,Mon closed; Tue closed; Wed closed; Thu closed; Fri closed; Sat 10:00-13:00; Sun closed,Bakery; Meal Takeaway; Food Store,59.437693,24.716206,https://maps.google.com/?cid=7877176428401912852,ChIJ3655K4GUkkYRFOz5_zlaUW0
Kooker Balti Jaam,Restaurant,,4.8,57,$,Open,Kopli tn 1,10412,Tallinn,+372 5301 7131,https://kooker.ee/,Mon 09:00-20:00; Tue 09:00-20:00; Wed 09:00-20:00; Thu 09:00-20:00; Fri 09:00-20:00; Sat 09:00-20:00; Sun 09:00-18:00,Cafe,59.441044,24.735422,https://maps.google.com/?cid=16283887802127461701,ChIJAfUTK2yTkkYRRa0fKK79--E
The food corner - tänavatoit | Stroomi,Restaurant,American,4.8,54,$,Open,Stromi rand,10316,Tallinn,+372 5696 4980,http://www.tfc.ee/,,Hamburger Restaurant; Meal Takeaway; Coffee Stand; American Restaurant,59.440512,24.684200,https://maps.google.com/?cid=12876947990381545761,ChIJl7aCSgWVkkYRIUnf5fgbtLI
Blue Dragon,Restaurant,,4.8,50,$,Open,Lembitu tn 6,10114,Tallinn,+372 5606 1544,https://bluedragon.ee/,Mon 11:00-23:40; Tue 11:00-23:40; Wed 11:00-23:40; Thu 11:00-23:40; Fri 11:00-23:40; Sat 11:00-23:40; Sun 11:00-23:40,,59.431687,24.753320,https://maps.google.com/?cid=11021512167734081823,ChIJXUGM6c-VkkYRH3lvDexG9Jg
Koyo Omakase,Japanese Restaurant,Japanese,4.8,45,$$$$,Open,Dunkri tn 8,10123,Tallinn,+372 618 8830,https://koyo.theburmanhotel.com/,"Mon closed; Tue closed; Wed 18:00-20:00, 20:30-22:30; Thu 18:00-20:00, 20:30-22:30; Fri 18:00-20:00, 20:30-22:30; Sat 18:00-20:00, 20:30-22:30; Sun closed",Japanese Restaurant,59.436933,24.743033,https://maps.google.com/?cid=16870367141379179712,ChIJide8lQGTkkYRwARUNIiVH-o
Telli Kokk Koju OÜ,Restaurant,,4.8,40,,Open,Kaarli pst 11,10145,Tallinn,+372 525 5015,http://www.kokkkoju.ee/,Mon 12:00-21:00; Tue 12:00-21:00; Wed 12:00-21:00; Thu 12:00-21:00; Fri 12:00-21:00; Sat 12:00-21:00; Sun 12:00-21:00,,59.431837,24.740722,https://maps.google.com/?cid=15595848233398953277,ChIJR2sRfl-TkkYRPeWlglaVb9g
SABA,Takeout Restaurant,,4.8,36,$$,Open,Telliskivi tn 60-1,10412,Tallinn,+372 5695 5446,https://sabasaba.ee/,"Mon 12:00-15:00, 16:00-21:00; Tue 12:00-15:00, 16:00-21:00; Wed 12:00-15:00, 16:00-21:00; Thu 12:00-15:00, 16:00-21:00; Fri 12:00-15:00, 16:00-21:00; Sat 12:00-15:00, 16:00-21:00; Sun 12:00-15:00, 16:00-21:00",Meal Takeaway; Fast Food Restaurant,59.440338,24.729571,https://maps.google.com/?cid=5544576431189104776,ChIJNeed6YWTkkYRiJgHQ-NK8kw
Estonia restoran,Restaurant,,4.8,35,,Open,"Estonia National Opera, Estonia pst 4",10148,Tallinn,+372 5305 1595,https://estonia-digital-charm.lovable.app/,Mon closed; Tue closed; Wed 16:00-21:00; Thu 16:00-21:00; Fri 16:00-21:00; Sat 12:00-21:00; Sun closed,,59.434540,24.750856,https://maps.google.com/?cid=8192983518110159893,ChIJJ30KX6eVkkYRFRSW9xlTs3E
Écrin Restaurant,Restaurant,,4.8,34,$$$$,Temporarily closed,Rataskaevu tn 7,10123,Tallinn,+372 618 8820,https://ecrin.theburmanhotel.com/,,,59.436957,24.742892,https://maps.google.com/?cid=15050030539623872945,ChIJNUTapKmTkkYRsbkPjQlz3NA
Kaja Pizza Köök,Pizza Restaurant,Pizza,4.7,2477,$$,Open,Õle tn 33,10319,Tallinn,+372 660 1611,http://kajapizza.ee/,Mon 11:30-19:00; Tue 11:30-19:00; Wed 11:30-19:00; Thu 11:30-19:00; Fri 11:30-19:00; Sat 11:30-19:00; Sun 11:30-19:00,Pizza Restaurant,59.439580,24.717237,https://maps.google.com/?cid=7672612065864270912,ChIJvU1yboCUkkYRQEQ3zQWYemo
Odesa Restaurant,Ukrainian Restaurant,Ukrainian,4.7,2375,$$,Open,Pikk tn 30,10133,Tallinn,+372 5302 5557,http://www.odessaresto.ee/,Mon 16:00-23:00; Tue 11:00-23:00; Wed 11:00-23:00; Thu 11:00-23:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-23:00,Ukrainian Restaurant; European Restaurant; Eastern European Restaurant,59.439187,24.747139,https://maps.google.com/?cid=17926067149592558,ChIJj7Lgy2OTkkYR7terwKmvPwA
Pelmen kohvik,Restaurant,,4.7,2080,$$,Open,Vana-Viru tn 4-8,10111,Tallinn,+372 5304 8912,http://www.pelmen.ee/,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-23:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-22:00,Dumpling Restaurant,59.436872,24.750401,https://maps.google.com/?cid=17923764673253337112,ChIJlaIvAoCTkkYRGOj1kgEBvvg
Nikolay Bar-buffeé,Cafe,,4.7,1968,$$,Open,Gonsiori tn 10,10117,Tallinn,+372 673 2060,http://nikolay.ee/,Mon 09:00-21:00; Tue 09:00-21:00; Wed 09:00-21:00; Thu 09:00-21:00; Fri 09:00-21:00; Sat 09:00-21:00; Sun 10:00-21:00,Cafe; Bakery; Bar; Food Store,59.434932,24.761269,https://maps.google.com/?cid=6664369559631362114,ChIJpTuWpV-TkkYRQvjAHc6YfFw
Tuljak,Restaurant,European,4.7,1524,$$$,Open,Pirita tee 26e,12011,Tallinn,+372 5302 2020,http://www.tuljak.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-22:00,Fine Dining Restaurant; Cocktail Bar; Wedding Venue; European Restaurant; Event Venue; Bar; Service,59.448431,24.806755,https://maps.google.com/?cid=12634105294925058048,ChIJGYdT9zWTkkYRANDjztNbVa8
Kentmanni Sõõrikukohvik,Cafeteria,,4.7,1263,$,Open,Kentmanni tn 21,10116,Tallinn,+372 660 5002,http://soorikukohvik.ee/,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 09:00-19:00; Sun 09:00-19:00,Cafeteria; Donut Shop; Pastry Shop; Dessert Shop; Bakery; Confectionery; Food Store,59.429270,24.754116,https://maps.google.com/?cid=7370459906860729081,ChIJnemElqGUkkYR-UKxIzwiSWY
Ristikheina Cafe,Coffee Shop,,4.7,1217,$$,Open,Ristiku tn 57,10320,Tallinn,+372 660 1701,http://www.ristikheinakohvik.ee/,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 09:00-18:00; Sun 09:00-18:00,Coffee Shop; Breakfast Restaurant; Cafe; Food Store,59.440280,24.714437,https://maps.google.com/?cid=1131633646339996506,ChIJUw1yw3-UkkYRWrv5Qc5etA8
Siga la Vaca,Restaurant,Korean,4.7,1166,$$,Open,Vabriku tn 6-1,10414,Tallinn,+372 5395 7512,http://sigalavaca.ee/,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-21:00,Argentinian Restaurant; Wine Bar; Latin American Restaurant; South American Restaurant; Bar; Korean Restaurant,59.442444,24.733270,https://maps.google.com/?cid=15194090551855772102,ChIJFya2Fk2TkkYRxnF77NpA3NI
Restoran Härg,Restaurant,,4.7,1130,$$$,Open,"Maakri 21 (sissepääs, Tornimäe tn",10145,Tallinn,+372 5382 5003,https://resto.harg.ee/,Mon 11:30-23:00; Tue 11:30-23:00; Wed 11:30-23:00; Thu 11:30-23:00; Fri 11:30-00:00; Sat 14:00-00:00; Sun closed,,59.432805,24.760120,https://maps.google.com/?cid=4655987249127532830,ChIJ1y-et4CTkkYRHqn-DrxjnUA
Kanuti Ramen Bar,Ramen Restaurant,Japanese,4.7,1115,$$,Open,Aia tn 10a-1,10111,Tallinn,+372 5415 4004,https://www.facebook.com/Kanuti-Ramen-102080842036790/,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-22:00,Ramen Restaurant; Wine Bar; Sushi Restaurant; Dumpling Restaurant; Bar; Japanese Restaurant,59.438594,24.751646,https://maps.google.com/?cid=4299664477173281014,ChIJrfIVA0STkkYR9nBHtw96qzs
Cantina Carramba,Mexican Restaurant,Mexican,4.7,1103,$$,Open,A. Weizenbergi tn 20,10150,Tallinn,+372 601 3431,http://www.carramba.ee/,Mon 13:00-22:00; Tue 13:00-22:00; Wed 13:00-22:00; Thu 13:00-22:00; Fri 13:00-22:00; Sat 13:00-22:00; Sun 13:00-20:00,Mexican Restaurant,59.438591,24.784802,https://maps.google.com/?cid=1633848136612458074,ChIJE_11clCTkkYRWi64RzmYrBY
KIUS,Restaurant,,4.7,1012,$$,Open,Turu plats 4,11614,Tallinn,+372 5333 3831,http://www.kius.ee/,Mon 09:00-22:00; Tue 09:00-22:00; Wed 09:00-22:00; Thu 09:00-22:00; Fri 09:00-23:00; Sat 10:00-23:00; Sun 10:00-22:00,,59.388326,24.683885,https://maps.google.com/?cid=16491548718703301925,ChIJodLiSQWVkkYRJdVbBi_A3eQ
Gotsu Kyuho's Kitchen,Korean Restaurant,Korean,4.7,1004,$$,Open,Pärnu mnt. 62a,10135,Tallinn,+372 614 0022,http://www.gotsu.ee/,Mon 11:15-20:00; Tue 11:15-20:00; Wed 11:15-20:00; Thu 11:15-20:00; Fri 11:15-20:00; Sat closed; Sun closed,Korean Restaurant,59.425728,24.742054,https://maps.google.com/?cid=4886311571268907470,ChIJOxoZNpiUkkYRzjFdO3yqz0M
SNOOB RESTO,Restaurant,,4.7,951,$$,Open,Pärnu mnt. 209a,11624,Tallinn,+372 677 2000,https://www.snoobresto.ee/,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-21:00,,59.388697,24.705734,https://maps.google.com/?cid=12182343519466081717,ChIJyYVwSx-VkkYRtc2O2eJgEKk
Bad Habits Balti Jaama Turg,Restaurant,,4.7,903,$$,Open,Kopli tn 1,10412,Tallinn,+372 600 8828,https://badhabits.ee/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-23:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-21:00,,59.440934,24.734767,https://maps.google.com/?cid=14106017497697317472,ChIJ5coLGwCTkkYRYHKxYS2kwsM
Grill ja Pruul Vanalinn,Hamburger Restaurant,American,4.7,891,$$,Open,Inseneri tn 2,10111,Tallinn,+372 5911 1905,https://www.facebook.com/grillpruul/,Mon 11:00-22:30; Tue 11:00-22:30; Wed 11:00-22:30; Thu 11:00-22:30; Fri 11:00-23:00; Sat 11:00-23:00; Sun 13:00-22:30,Hamburger Restaurant; Brewpub; Pub; Bar; American Restaurant,59.438059,24.751515,https://maps.google.com/?cid=996724861700359758,ChIJpUvTfUaTkkYRTkZzGPsT1Q0
Rado restoran,Fine Dining Restaurant,,4.7,885,$$$,Open,Vene tn 7,10123,Tallinn,+372 5858 8995,http://www.radorestoran.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun closed,Fine Dining Restaurant,59.437530,24.746907,https://maps.google.com/?cid=8561962717418054489,ChIJzUMp4-KTkkYRWWPXb7oz0nY
Gobi,Eastern European Restaurant,Eastern European,4.7,865,$$$,Open,Rotermanni tn 14,10111,Tallinn,+372 5554 4990,http://www.gobi.ee/,Mon 12:00-00:00; Tue 12:00-00:00; Wed 12:00-00:00; Thu 12:00-00:00; Fri 12:00-00:00; Sat 12:00-00:00; Sun 12:00-00:00,Eastern European Restaurant; European Restaurant,59.438982,24.757690,https://maps.google.com/?cid=15943114058333187383,ChIJofGOoaCTkkYRN218DMRRQd0
Ciao Ragazzi Restoran,Italian Restaurant,Italian,4.7,863,$$,Open,Tähesaju tee 11,13917,Tallinn,+372 673 0720,https://ragazziresto.ee/et,Mon 12:00-21:00; Tue 12:00-21:00; Wed 12:00-21:00; Thu 12:00-21:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-21:00,Italian Restaurant; European Restaurant,59.443062,24.856014,https://maps.google.com/?cid=3580692469197326396,ChIJoalc2jPtkkYRPEhsVNQssTE
Radio,Restaurant,,4.7,746,$$,Open,"Terase 16, Terase tn 16",10125,Tallinn,+372 550 4499,http://www.restoranradio.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-23:00,,59.434970,24.771868,https://maps.google.com/?cid=6692080787950166030,ChIJ9RVVj4mTkkYRDmD8PQUM31w
Eho Sushi Tallinn,Sushi Restaurant,Japanese,4.7,728,$$,Open,Sõpruse pst 209,13419,Tallinn,+372 522 7555,http://www.ehosushi.ee/,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-22:00,Sushi Restaurant; Meal Delivery; Food Delivery; Japanese Restaurant,59.400236,24.694596,https://maps.google.com/?cid=6994539922666690879,ChIJj4biifmVkkYRPxnWQQCZEWE
Restaurant Mantel & Korsten,Restaurant,,4.7,727,$$$,Open,Jaan Poska 19a,10126,Tallinn,+372 665 9555,http://www.mantel-korsten.ee/,Mon closed; Tue 17:00-23:00; Wed 17:00-23:00; Thu 17:00-23:00; Fri 17:00-23:00; Sat 14:00-23:00; Sun 14:00-22:00,,59.435865,24.781860,https://maps.google.com/?cid=12934990303698154511,ChIJrcVFo1CTkkYRD_QMESZRgrM
Carlo's Kitchen Old Town,Italian Restaurant,Italian,4.7,722,$$,Open,Pikk tn 35,10133,Tallinn,+372 565 9969,https://carloskitchen.ee/,Mon 09:00-22:00; Tue 09:00-22:00; Wed 09:00-22:00; Thu 09:00-22:00; Fri 09:00-23:00; Sat 09:00-23:00; Sun 09:00-22:00,Italian Restaurant; European Restaurant,59.439131,24.746573,https://maps.google.com/?cid=15274522670675082034,ChIJASklVWWTkkYRMjs963AB-tM
Pho Bar,Vietnamese Restaurant,Vietnamese,4.7,686,$$,Open,Tatari tn 6,10116,Tallinn,+372 5388 5900,https://phobar.ee/,Mon 11:30-21:00; Tue 11:30-21:00; Wed 11:30-21:00; Thu 11:30-21:00; Fri 11:30-21:00; Sat 12:00-21:00; Sun 12:00-21:00,Vietnamese Restaurant,59.431851,24.746306,https://maps.google.com/?cid=1222138952433793970,ChIJJ4Q_JuOVkkYRsvv77ebo9RA
Little Japan Sushi Bar,Sushi Restaurant,Japanese,4.7,599,$$,Open,Lootsi tn 3a,10151,Tallinn,+372 5637 7611,http://littlejapan.ee/,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-22:00,Sushi Restaurant; Meal Delivery; Food Delivery; Japanese Restaurant,59.441005,24.764313,https://maps.google.com/?cid=17256371713980643952,ChIJM44fUlmTkkYRcDrqS6Xyeu8
Von Krahl,Performing Arts Theater,,4.7,595,,Open,Telliskivi tn 60a-9,10412,Tallinn,+372 5444 0420,http://www.vonkrahl.ee/,,Performing Arts Theater; Live Music Venue; Event Venue,59.438205,24.728721,https://maps.google.com/?cid=1237938048057338003,ChIJLSste2KTkkYRk-hliBgKLhE
